Symbol,Company,지배주주지분(천원),매출액(직전4분기)(천원),지배주주순이익(직전4분기)(천원),총자본(천원),매출액(직전4분기)(천원),당기순이익(직전4분기)(천원)
A084370,유진테크,"346,807,447","267,396,580","20,141,187","417,644,180","197,962,506","21,492,038"
A166090,하나머티리얼즈,"399,868,650","222,854,493","25,893,705","399,868,650","221,852,805","25,893,705"
A120110,코오롱인더,"2,860,847,274","5,063,406,371","35,475,688","2,445,597,294","3,561,174,133","17,499,761"
A001740,SK네트웍스,"2,122,883,000","9,221,009,000","3,666,000","1,883,439,000","6,168,872,000","33,978,000"
A222800,심텍,"453,459,424","1,131,821,812","-107,898,130","431,300,362","880,981,587","-100,293,893"
A192080,더블유게임즈,"927,871,877","597,517,096","156,853,354","689,741,125","182,689,583","62,349,141"
A248070,솔루엠,"423,818,016","1,756,340,895","86,693,447","264,463,828","851,576,864","12,367,326"
A002840,미원상사,"375,979,258","417,898,641","56,356,249","372,517,578","408,931,061","70,630,269"
A229640,LS에코에너지,"149,466,040","734,531,633","10,949,886","271,616,295","5,124,911","-4,144,124"
A287410,제이시스메디칼,"101,822,260","157,880,810","25,045,195","96,625,239","149,736,411","21,778,947"
A300720,한일시멘트,"1,578,915,892","1,824,031,073","201,472,004","1,470,222,198","1,269,348,943","197,799,482"
A006110,삼아알미늄,"253,027,495","260,149,460","2,207,571","253,082,790","241,108,232","2,262,866"
A001800,오리온홀딩스,"2,218,716,031","3,088,508,099","106,494,754","1,813,847,240","38,504,376","19,823,075"
A079160,CJ CGV,"529,629,678","1,546,601,464","-97,769,644","749,203,373","777,027,317","-127,366,961"
A319660,피에스케이,"408,846,829","345,923,490","62,128,306","370,090,422","300,280,136","45,602,371"
A025320,시노펙스,"143,700,891","255,241,735","17,238,134","143,775,861","121,516,239","17,978,060"
A005420,코스모화학,"288,086,987","724,524,905","-27,997,380","245,857,109","154,352,111","-34,875,858"
A056190,에스에프에이,"1,060,228,906","2,077,351,813","62,542,068","1,003,438,147","1,109,289,645","34,667,624"
A085620,미래에셋생명,"2,629,599,809","1,513,146,227","58,252,121","2,627,669,412","1,513,146,227","63,699,582"
A178920,PI첨단소재,,,,"316,404,676","226,808,561","7,721,190"
A393890,더블유씨피,"1,011,498,278","352,326,775","35,000,216","995,120,717","352,326,775","40,290,892"
A317330,덕산테코피아,"203,373,750","100,281,826","-11,744,174","221,878,409","100,060,751","1,882,200"
A213420,덕산네오룩스,"361,882,497","187,731,652","40,543,386","361,889,254","187,731,652","40,317,698"
A085660,차바이오텍,"276,316,800","949,921,988","-27,915,687","253,101,335","50,148,412","-14,723,094"
A078130,국일제지,"135,327,944","73,505,060","-20,223,187","135,327,944","73,505,060","-20,223,187"
A064550,바이오니아,"222,535,306","286,422,981","-10,947,518","149,963,804","40,376,054","-35,166,306"
A281820,케이씨텍,,,,"460,690,508","315,968,011","40,298,354"
A090460,비에이치,"639,518,796","1,576,928,429","76,767,113","374,841,803","296,121,950","6,169,450"
A001680,대상,"1,320,211,284","4,162,382,900","74,307,196","1,330,339,879","3,441,021,376","97,881,800"
A074600,원익QnC,"422,144,867","800,381,082","37,367,731","374,732,165","289,184,749","18,570,724"
A383310,에코프로에이치엔,"108,455,084","220,954,604","30,394,500","108,607,453","220,776,259","30,505,534"
A456040,OCI,"1,150,669,211",,,"1,060,738,472","1,782,126,048","91,893,322"
A039130,하나투어,"114,076,519","511,971,569","60,400,555","123,787,244","417,081,073","43,712,193"
A241710,코스메카코리아,"180,130,390","480,374,819","26,635,193","168,006,071","271,500,884","20,369,096"
A098460,고영,"305,074,048","214,978,627","16,730,215","307,596,358","196,705,453","20,169,820"
A000400,롯데손해보험,,,,"1,093,629,989","1,751,561,270","286,090,280"
A003540,대신증권,"3,248,608,905","686,267,159","136,720,506","3,103,939,851","1,093,406,561","710,207,643"
A047920,HLB제약,,,,"125,144,057","137,007,817","-21,742,708"
A183300,코미코,"221,025,830","362,159,176","37,903,866","235,732,930","129,914,293","39,927,127"
A365340,성일하이텍,"299,198,647","199,492,139","6,761,688","320,058,403","176,759,602","24,632,202"
A023590,다우기술,"2,611,445,587","9,427,335,118","201,494,615","712,283,902","295,716,440","94,934,790"
A285130,SK케미칼,"2,113,966,731","1,765,282,667","20,103,481","1,128,388,784","1,247,409,124","34,683,786"
A009450,경동나비엔,"607,788,068","1,238,292,877","83,616,502","472,999,232","1,085,134,113","76,234,364"
A086450,동국제약,"555,989,630","747,013,469","50,824,102","548,795,801","634,603,232","50,085,555"
A005180,빙그레,"638,167,688","1,401,673,523","95,839,070","639,136,069","1,207,170,618","83,345,443"
A003030,세아제강지주,"1,883,403,059","3,754,678,049","215,539,411","698,784,592","25,324,112","6,866,497"
A049770,동원F&B,"1,004,175,057","4,399,107,265","124,534,903","797,334,747","2,016,666,823","77,070,019"
A008730,율촌화학,"321,632,211","424,290,318","3,005,419","317,011,144","403,488,100","6,119,189"
A105630,한세실업,"649,757,506","1,709,674,635","106,114,371","657,535,747","1,660,019,350","106,167,616"
A009520,포스코엠텍,,,,"115,787,684","342,104,108","4,751,690"
A007340,DN오토모티브,"1,212,554,562","3,220,051,579","274,149,428","679,791,869","702,920,616","43,761,526"
A119860,커넥트웨이브,"575,519,155","447,454,720","1,841,073","573,989,367","202,012,831","12,156,333"
A036540,SFA반도체,"472,961,962","442,448,841","6,551,897","357,612,286","423,027,792","20,950,496"
A089590,제주항공,"357,936,092","1,855,032,504","133,313,830","351,972,838","1,816,261,971","118,985,574"
A214320,이노션,"910,630,356","2,120,737,753","106,878,581","732,231,158","677,142,481","104,702,281"
A100090,SK오션플랜트,"698,770,849","833,217,665","41,112,326","700,999,146","811,592,906","41,112,326"
A003530,한화투자증권,"1,666,113,025","284,479,059","57,950,700","1,663,101,844","289,538,504","32,777,040"
A006650,대한유화,"1,812,494,839","2,634,476,549","-18,063,140","1,717,214,163","2,612,504,997","-28,009,110"
A069260,TKG휴켐스,"833,286,002","1,038,946,031","120,044,299","833,886,690","1,038,946,031","120,128,241"
A192400,쿠쿠홀딩스,"1,078,483,609","788,349,458","121,939,412","595,127,235","49,690,577","36,591,279"
A271940,일진하이솔루스,,,,"316,425,810","63,424,222","-1,272,006"
A020560,아시아나항공,"494,512,061","7,884,796,893","11,657,640","567,321,914","6,708,757,040","-72,119,363"
A001060,JW중외제약,"275,257,075","755,736,930","41,567,700","285,062,642","747,911,127","42,713,152"
A101490,에스앤에스텍,"227,833,886","156,480,824","25,576,189","227,833,886","148,403,846","28,052,248"
A002350,넥센타이어,"1,742,607,054","2,740,249,894","132,196,315","1,697,512,021","2,112,727,907","178,223,186"
A032350,롯데관광개발,"35,162,382","372,666,749","-146,861,134","35,689,939","208,928,409","-202,845,722"
A010780,아이에스동서,"1,548,271,416","1,899,980,646","58,002,192","1,555,693,614","1,289,311,095","83,131,242"
A093370,후성,"305,904,886","478,525,695","-57,167,827","258,776,208","255,259,670","-98,375,569"
A009900,명신산업,"577,738,228","1,703,854,748","154,426,934","202,222,561","170,964,793","13,702,197"
A005250,녹십자홀딩스,"933,244,805","2,089,632,900","-69,263,381","663,044,030","60,512,374","17,744,938"
A114090,GKL,"400,130,058","385,474,311","32,450,454","397,267,568","385,474,311","32,315,334"
A001430,세아베스틸지주,"1,930,339,102","3,909,285,286","87,096,322","1,549,645,862","98,098,781","63,464,156"
A268280,미원에스씨,"375,205,218","451,233,585","25,825,253","386,374,058","436,016,904","30,868,989"
A003850,보령,"566,539,231","889,415,846","52,253,825","555,245,050","843,123,814","50,811,220"
A006120,SK디스커버리,"2,907,586,475","8,545,284,572","90,248,816","1,085,522,200","63,958,009","40,585,114"
A003960,사조대림,"612,644,535","2,150,631,077","104,922,367","524,418,667","1,443,531,598","75,242,505"
A950210,프레스티지바이오파마,"450,660,653","229,164","-50,830,440","526,943,694",0,"-16,908,052"
A003240,태광산업,"3,856,199,779","2,239,754,089","-29,342,878","3,220,005,608","1,998,081,838","-131,386,513"
A001530,DI동일,"580,230,651","669,994,104","5,720,551","485,871,626","297,747,618","10,390,281"
A041190,우리기술투자,"530,965,250","168,339,844","127,057,863","531,607,001","168,492,428","127,802,865"
A003570,SNT다이내믹스,"703,739,057","497,170,341","51,544,574","699,290,164","401,703,416","50,067,357"
A278280,천보,"273,020,233","175,449,769","-69,596,489","234,207,687","65,970,434","-22,177,676"
A181710,NHN,"1,594,867,271","2,325,671,613","-32,296,966","1,705,717,099","367,646,064","118,798,512"
A222080,씨아이에스,"287,766,514","378,931,721","44,137,913","287,766,514","377,149,151","44,137,913"
A048410,현대바이오,"46,410,841","11,368,809","-11,217,204","47,010,741","11,368,809","-10,621,333"
A195870,해성디에스,"519,513,916","634,752,266","76,656,227","526,353,146","625,028,776","82,663,749"
A000640,동아쏘시오홀딩스,"1,013,277,206","1,181,380,509","55,552,094","670,154,568","56,543,400","-317,912"
A131970,두산테스나,"407,097,220",,,"408,288,462","352,485,965","51,549,376"
A344820,KCC글라스,"1,475,474,554","1,690,482,012","75,038,388","1,490,686,394","1,690,482,012","87,707,368"
A115450,HLB테라퓨틱스,"167,304,863","53,520,817","-925,907","195,517,193","53,652,012","1,863,278"
A005440,현대지에프홀딩스,"2,751,344,721","3,301,768,765","1,070,052,179","1,365,494,656","39,873,449","37,745,227"
A042000,카페24,"188,426,001","279,180,637","18,435,390","182,528,808","207,925,513","14,948,228"
A025900,동화기업,"875,243,845","968,662,191","-82,802,326","937,388,492","452,854,426","-60,407,518"
A399720,가온칩스,"61,771,112","68,878,360","5,902,647","62,296,318","68,878,360","6,313,594"
A036810,에프에스티,"232,272,046","201,397,669","-16,370,924","195,202,753","189,302,008","-3,871,528"
A272290,이녹스첨단소재,"416,241,743","408,077,982","40,815,588","425,687,123","380,848,771","45,786,006"
A025540,한국단자,"962,540,693","1,333,182,125","84,928,818","830,343,246","1,153,812,625","59,183,323"
A016380,KG스틸,"1,874,507,421","3,429,798,359","184,437,517","1,850,469,169","3,359,697,888","178,636,176"
A336570,원텍,"101,222,317","109,645,001","32,953,396","101,918,437","113,111,822","34,970,833"
A122870,와이지엔터테인먼트,"460,745,728","499,038,317","36,913,786","449,525,558","312,960,178","30,841,033"
A005880,대한해운,"1,775,679,108","1,557,852,028","111,605,419","1,300,491,594","749,846,704","82,760,837"
A007390,네이처셀,"61,976,741","22,744,442","-8,623,976","62,024,228","22,740,358","-8,975,723"
A003380,하림지주,"2,770,545,000","11,917,322,764","7,324,772","1,397,157,000","95,453,580","29,908,473"
A237880,클리오,"217,288,367","348,489,378","32,160,071","214,749,402","342,852,720","32,543,443"
A418550,제이오,,,,"136,718,050","119,222,367","15,947,340"
A014830,유니드,"921,570,297","1,053,884,826","37,692,686","675,608,730","599,775,281","58,984,525"
A015750,성우하이텍,"1,363,533,270","4,289,717,679","169,184,595","1,270,071,528","1,681,791,571","129,736,984"
A030190,NICE평가정보,"360,584,176","489,283,215","59,852,775","350,948,887","422,753,832","57,745,706"
A064960,SNT모티브,"945,102,684","1,072,476,305","82,473,857","943,063,660","1,050,652,928","84,217,686"
A253590,네오셈,"100,271,383","107,792,172","10,981,857","91,891,510","105,911,738","10,338,950"
A381970,케이카,,,,"234,015,195","2,134,318,945","31,893,395"
A403550,쏘카,"195,538,457","403,330,932","-48,341,165","201,455,051","373,670,854","-55,582,280"
A194480,데브시스터즈,"142,961,433","170,331,556","-36,825,296","154,977,107","171,745,164","-34,292,017"
A420770,기가비스,,,,"202,704,897","65,106,648","18,472,727"
A019170,신풍제약,"267,354,698","205,865,753","-52,888,143","260,141,988","191,796,204","-50,315,051"
A058970,엠로,"29,873,173","63,511,453","-27,421,759","28,887,877","59,564,155","-27,808,658"
A215200,메가스터디교육,"443,987,906","941,974,690","91,434,724","423,992,204","836,061,058","85,882,578"
A006380,카프로,,,,"-31,541,596","30,030,464","-42,179,988"
A170900,동아에스티,"640,818,515","672,231,422","-5,181,569","663,148,668","610,155,450","9,877,548"
A101360,에코앤드림,"100,131,779","60,940,379","212,343","100,439,741","55,242,159","-45,859"
A348210,넥스틴,"136,889,282","103,586,567","38,261,732","137,485,566","103,586,567","39,096,060"
A192650,드림텍,"407,505,352","1,008,378,379","16,787,655","258,336,127","486,076,486","7,291,860"
A189300,인텔리안테크,"267,136,641","287,347,320","-344,847","266,173,424","256,268,798","3,314,592"
A060370,LS마린솔루션,,,,"116,814,392","75,875,751","8,082,492"
A114840,아이패밀리에스씨,"77,322,067",,,"77,322,067","173,253,199","25,974,966"
A335890,비올,,,,"62,642,702","44,289,894","23,877,052"
A053800,안랩,"272,175,083","237,425,563","30,520,272","271,006,955","227,894,330","31,256,475"
A000670,영풍,"3,800,598,961","3,612,464,232","-76,192,700","1,712,638,666","1,425,220,841","-114,746,364"
A053030,바이넥스,"170,908,574","136,334,509","-12,165,033","170,430,787","136,334,509","-21,244,713"
A161000,애경케미칼,"723,800,647","1,756,594,587","16,558,949","694,395,778","1,382,175,277","14,527,794"
A376300,디어유,,,,"179,038,580","79,618,705","26,176,520"
A000070,삼양홀딩스,"2,028,119,848","3,286,762,492","181,707,917","2,054,176,681","222,705,469","209,422,582"
A000370,한화손해보험,"2,975,255,221","4,976,644,035","270,627,590","3,158,377,033","4,569,854,961","316,039,674"
A003470,유안타증권,"1,593,441,102","533,655,607","65,771,566","1,567,952,424","516,014,859","91,649,417"
A199800,툴젠,"25,656,505","1,076,490","-43,503,229","26,006,813","1,065,266","-43,195,937"
A007700,F&F홀딩스,"2,141,171,477","1,994,674,268","117,251,398","1,949,831,490","51,412,275","31,463,512"
A057050,현대홈쇼핑,"2,120,866,880","2,566,455,805","157,471,930","1,594,831,904","1,103,777,457","48,225,413"
A272450,진에어,,,,"211,078,184","1,354,986,129","142,147,280"
A099190,아이센스,"284,005,838","272,877,128","-766,475","287,847,566","211,183,778","-3,196,354"
A091810,티웨이항공,"201,446,994","1,412,955,737","100,778,582","195,340,634","1,413,469,153","96,926,655"
A080220,제주반도체,"173,770,054","158,475,598","18,203,948","177,680,085","157,902,598","20,236,120"
A030610,교보증권,"1,908,837,933","251,726,790","45,350,337","1,887,253,646","232,717,262","22,287,622"
A017810,풀무원,"269,661,029","3,032,722,206","18,622,171","401,048,382","125,334,307","-326,108"
A017960,한국카본,"449,280,027","674,175,041","-11,490,856","464,492,597","652,120,271","2,020,603"
A025980,아난티,"619,415,245","907,897,920","103,246,566","483,878,210","105,504,917","2,082,838"
A058610,에스피지,"220,185,831","393,728,747","9,092,791","131,780,645","215,593,187","-2,535,776"
A046890,서울반도체,"674,975,600","1,049,471,952","-21,420,727","763,318,529","858,485,859","14,510,674"
A069080,웹젠,"633,915,040","214,973,453","65,580,595","640,451,590","217,407,078","68,707,157"
A016800,퍼시스,"540,762,481","374,471,306","67,237,621","551,240,769","336,668,524","61,559,594"
A071970,STX중공업,"230,657,630","286,188,336","38,306,307","225,985,285","273,965,062","36,792,562"
A071320,지역난방공사,"2,229,392,329","3,668,819,910","424,135,454","2,229,392,409","3,668,755,082","424,037,775"
A220100,퓨쳐켐,"61,907,685","14,391,055","-7,614,473","65,709,745","8,000,602","-8,055,418"
A002030,아세아,"1,091,254,590","2,106,448,204","98,008,754","403,187,647","32,724,541","20,468,974"
A358570,지아이이노베이션,,,,"58,106,203","5,343,131","-57,185,050"
A251970,펌텍코리아,"240,500,361","296,553,851","27,986,858","225,171,076","222,800,492","24,423,337"
A131290,티에스이,"295,388,900","262,746,927","3,162,668","283,707,096","147,095,756","12,730,453"
A383800,LX홀딩스,"1,701,310,000","118,705,000","86,726,000","1,021,851,000","61,908,000","37,343,000"
A075580,세진중공업,"181,304,837","399,172,478","26,244,021","182,911,776","366,131,360","34,438,957"
A130660,한전산업,"100,003,973","370,241,958","18,222,450","93,812,159","360,980,936","16,712,488"
A018250,애경산업,"385,324,331","680,912,959","46,012,413","384,918,139","659,416,631","45,140,592"
A003280,흥아해운,"176,573,149","165,037,933","31,282,030","160,666,328","134,016,285","18,287,691"
A144510,지씨셀,"523,666,623","186,623,077","-6,802,461","551,221,358","170,179,271","3,800,260"
A012630,HDC,"2,579,699,541","5,789,237,639","114,681,938","2,113,960,095","69,832,361","74,766,343"
A031430,신세계인터내셔날,"844,101,448","1,351,574,423","42,865,596","743,579,566","1,157,214,394","55,478,775"
A017940,E1,"1,546,485,993","8,275,241,879","104,714,937","1,761,478,216","7,563,319,552","103,785,905"
A003160,디아이,"147,235,666","210,057,611","940,720","131,622,807","158,505,666","4,521,372"
A002240,고려제강,"1,712,856,782","1,777,026,088","75,950,701","1,236,059,088","529,974,497","55,146,860"
A033240,자화전자,"403,728,626","591,999,108","2,619,435","386,980,183","529,983,780","-11,657,574"
