symbol,company,outstandingshares,treasuryshares,shares,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni,eps,bps,sps
A446070,유니드비티플러스,10611215,386000,10225215,0,0,0,192947296,178426965,1982197,193.8538212,18869.75443,17449.70301
A066360,체리부로,47952015,0,47952015,82965015,407283596,15229619,81771608,472136673,10867179,226.6261178,1705.279914,9846.023634
A367000,플래티어,8388207,285208,8102999,0,0,0,42022861,31593578,-3225731,-398.0910031,5186.087398,3898.998136
A031310,아이즈비전,22843356,904659,21938697,153938251,185615077,8970091,116372057,34968565,7446902,339.4413989,5304.41972,1593.92169
A010600,웰바이오텍,90923407,606,90922801,36056016,72786784,-66375566,30321825,3257707,-63254716,-695.6969572,333.4897811,35.82937354
A088290,이원컴포텍,31331669,426,31331243,0,0,0,36233774,48546359,-16631915,-530.8412118,1156.474194,1549.455251
A101240,씨큐브,10340947,0,10340947,0,0,0,78391806,53922008,4357773,421.4094705,7580.718284,5214.416823
A052600,한네트,11563700,0,11563700,0,0,0,35765113,24981781,2585868,223.6194298,3092.877972,2160.362254
A173940,에프엔씨엔터,15392808,464917,14927891,33908979,91192195,-8913389,29675429,72574218,-12866075,-861.8816282,1987.918387,4861.65246
A056360,코위버,9796800,450345,9346455,129738319,78054641,-626178,129736248,78017266,-572869,-61.29265053,13880.79737,8347.257436
A276040,스코넥,12554474,0,12554474,21461156,5505015,-5933857,21635724,5406051,-5903798,-470.2545085,1723.347709,430.6075268
A246690,TS인베스트먼트,41477862,681542,40796320,80436297,25244510,6771304,78421706,16320834,5273114,129.2546485,1922.274019,400.0565247
A039020,이건홀딩스,22584709,925488,21659221,197000995,457715657,-9394226,197996135,6562209,-8583717,-396.3077435,9141.424569,302.9753009
A024120,KB오토시스,11500000,0,11500000,108432596,208189216,-1555019,117316833,190203015,4041894,351.4690435,10201.46374,16539.39261
A109820,진매트릭스,20393640,429477,19964163,0,0,0,21299573,9352673,-1701360,-85.22070272,1066.890357,468.4730835
A114630,폴라리스우노,77757548,1764757,75992791,120626791,77017418,6371782,118301693,70831003,5061645,66.60691012,1556.74889,932.0752938
A080520,오디텍,11746609,1167820,10578789,133555587,34171647,13538740,133557974,34171647,12125844,1146.241219,12625.07211,3230.204043
A309930,오하임앤컴퍼니,21290990,65833,21225157,0,0,0,31368701,44826561,2861862,134.8334903,1477.901954,2111.954272
A419540,비스토스,22992511,2056,22990455,0,0,0,19192084,22801162,1632537,71.00933844,834.7848705,991.7664526
A085910,네오티스,13934818,557544,13377274,51933995,58762194,-1925490,52294298,42073707,-369728,-27.63851589,3909.189421,3145.162983
A198940,한주라이트메탈,19435815,0,19435815,34524357,221989530,-14994562,40027403,215944592,-13151409,-676.6584782,2059.466145,11110.65278
A001840,이화공영,19805760,1994,19803766,0,0,0,45035804,153458202,-2930820,-147.9930635,2274.103017,7748.940378
A109080,옵티시스,5636000,841172,4794828,0,0,0,51918787,21302734,1210098,252.3756848,10828.08122,4442.856761
A377330,이지트로닉스,8139954,230834,7909120,54118733,43026705,-3051164,54118733,43026705,-3051164,-385.7779374,6842.573257,5440.138094
A153460,네이블,6530014,127678,6402336,0,0,0,29919899,13751823,-1614003,-252.0959537,4673.278472,2147.938346
A045060,오공,16941974,0,16941974,111565921,160072103,9670563,78884460,56640924,3672960,216.7964607,4656.15518,3343.230488
A138070,신진에스엠,17503204,735872,16767332,76515776,59607221,3198954,76670639,45457399,3679514,219.4454073,4572.620081,2711.069298
A036180,지더블유바이텍,91464525,0,91464525,41678337,43597033,-14452427,48502383,43669090,-10732574,-117.3413845,530.2862831,477.4429212
A049800,우진플라임,20000000,0,20000000,103934511,208518568,1644970,102970839,208272427,1503309,75.16545,5148.54195,10413.62135
A187220,디티앤씨,11698021,173088,11524933,86506950,98649860,-15327003,68345372,42219537,-12909264,-1120.116186,5930.218596,3663.321687
A016250,SGC E&C,3243585,8803,3234782,331077787,1714783415,-39006053,328107648,1709951677,-35792926,-11065.01953,101431.1468,528614.1932
A340810,씨유박스,10597863,0,10597863,17016853,0,0,17016853,13888374,-10511257,-991.8279751,1605.687203,1310.488162
A049830,승일,6132112,224586,5907526,0,0,0,145488653,140320896,-198418,-33.58732573,24627.67883,23752.90367
A019770,서연탑메탈,11650000,0,11650000,86456849,173591724,9457662,87390370,173556278,7686914,659.8209442,7501.319313,14897.53459
A318010,팜스빌,7929338,201220,7728118,63783050,20212763,2749571,64243504,20176401,2721433,352.1469263,8312.955884,2610.77807
A258610,케일럼,26787133,258652,26528481,22842099,78530808,-48183153,31043348,16624432,-32571024,-1227.775688,1170.189428,626.663547
A262840,아이퀘스트,19290000,430000,18860000,45484342,39958154,2884207,45819533,15525487,2583955,137.007158,2429.45562,823.1965536
A023960,에쓰씨엔지니어링,32871280,2,32871278,38341782,126005847,-3785252,31516967,114052268,-6371136,-193.8207574,958.7995636,3469.663333
A291650,압타머사이언스,16980252,0,16980252,0,0,0,12993105,216065,-13477246,-793.7011771,765.1891739,12.72448725
A065170,비엘팜텍,88970559,1807,88968752,31026869,20637909,-1392860,30280806,19831842,-8523236,-95.80033223,340.3532737,222.9079486
A322780,코퍼스코리아,37932613,1037863,36894750,51931226,42792349,-2795200,49792867,16658741,-5045003,-136.7404034,1349.592205,451.5206364
A009460,한창제지,59667486,0,59667486,0,0,0,91757193,287705060,-6375236,-106.8460635,1537.808933,4821.806302
A038620,위즈코프,66546465,3703914,62842551,80281729,68908423,769511,78268131,44818851,1416120,22.53441303,1245.463937,713.1927378
A018680,서울제약,11659319,0,11659319,0,0,0,39156868,53351385,626046,53.69490276,3358.418103,4575.857732
A083550,케이엠,12374226,835648,11538578,127401296,127687455,-3764788,100913888,107748690,-6748753,-584.8860232,8745.782019,9338.125547
A263020,디케이앤디,15069831,190000,14879831,68559302,90430158,8170748,44073094,35423241,3327026,223.5929965,2961.935119,2380.621191
A012200,계양전기,27222829,27175,27195654,117832309,386807993,-6887648,114969510,382975272,-5313793,-195.3912563,4227.495687,14082.22328
A290720,푸드나무,13403058,913457,12489601,13215556,181427210,-24724015,26036798,139523202,-19731257,-1579.81484,2084.678125,11171.14966
A131100,티엔엔터테인먼트,28048252,4739,28043513,0,0,0,63901251,147078867,-17882607,-637.6735682,2278.646438,5244.66628
A228340,동양파일,20000000,0,20000000,0,0,0,127999737,67020803,3406907,170.34535,6399.98685,3351.04015
A197140,디지캡,13013154,324480,12688674,57300170,28101547,-1744812,55787902,16149845,-836780,-65.94700124,4396.669187,1272.776415
A058450,한주에이알티,11950864,13335,11937529,18181683,11807039,-4676329,18149315,6402625,-4629821,-387.8374662,1520.357773,536.3442468
A448740,삼성스팩8호,4664000,0,4664000,0,0,0,44586625,0,956652,205.1140652,9559.739494,0
A417180,핑거스토리,16739405,930,16738475,0,0,0,23894014,18382835,1309357,78.22439021,1427.490497,1098.23834
A032580,피델릭스,33132064,17667,33114397,0,0,0,49007997,49009554,-121443,-3.667377667,1479.960423,1480.007442
A082660,코스나인,86620869,1044,86619825,32742972,9312730,-6474709,33002658,9312737,-6300632,-72.73891398,381.0058263,107.5127663
A006570,대림통상,15225000,160527,15064473,69113386,146634819,-7293837,74604364,117246543,-8742937,-580.3679292,4952.338127,7782.983381
A090370,메타랩스,24904689,3060,24901629,70397085,26177632,-8927250,70582992,6194750,-5546866,-222.7511301,2834.472877,248.7688657
A024940,PN풍년,10000000,601320,9398680,48449401,54653424,2176628,48598090,54147313,2171210,231.0122272,5170.735678,5761.161461
A290120,DH오토리드,15515138,0,15515138,89409108,241206198,-7371000,69685214,176831067,-6893038,-444.2782269,4491.433721,11397.32479
A036690,코맥스,15904938,0,15904938,40307067,137591223,-7613542,40307067,134099454,-7613542,-478.6904545,2534.248609,8431.309446
A153490,우리이앤엘,51480000,900900,50579100,85279960,151119062,8607223,87412129,153330616,3402433,67.26954414,1728.226263,3031.50147
A033250,체시스,32000000,0,32000000,34714090,91040082,7525532,35313933,54833790,7165238,223.9136875,1103.560406,1713.555938
A222980,한국맥널티,11031483,57612,10973871,34276011,82967129,-2441129,39258987,47132333,-150940,-13.7544901,3577.496674,4294.959636
A012280,영화금속,51664505,1035000,50629505,0,0,0,68228525,288700488,8269533,163.3342653,1347.60403,5702.218262
A007770,한일화학,3510000,0,3510000,108300640,116971761,-7240991,113000044,98471524,-6795679,-1936.090883,32193.74473,28054.56524
A013810,스페코,14655470,0,14655470,45008596,19954090,-2561037,46135951,19518547,-303233,-20.6907728,3148.036262,1331.826751
A208640,썸에이지,139240254,0,139240254,25231878,13882393,-12291358,25838250,9374662,-12026823,-86.37461262,185.5659499,67.32724001
A032960,동일기연,3986323,209796,3776527,65394563,25014347,1371275,68570189,24718189,1763961,467.0854995,18156.94393,6545.217074
A038950,파인디지털,10210765,2009812,8200953,93060807,81836313,772374,90087615,70786938,2204826,268.8499739,10985.01784,8631.55026
A222420,쎄노텍,45460231,3,45460228,0,0,0,36358584,28075987,-5934514,-130.542988,799.7888616,617.5945048
A361670,삼영에스앤씨,5667658,107500,5560158,0,0,0,23039892,11441202,-2752181,-494.9825167,4143.747714,2057.711669
A018700,바른손,35119757,692189,34427568,41874912,61865443,-15536790,41719257,58662506,-16497893,-479.2058794,1211.79797,1703.939877
A046310,백금T&A,16418641,336598,16082043,62858114,166444844,10286969,40858634,91480978,4181184,259.9908482,2540.637032,5688.392824
A340440,세림B&G,28378364,5,28378359,0,0,0,34063739,59952182,4013352,141.4229766,1200.342099,2112.602142
A353190,휴럼,39378420,911,39377509,38730465,94655682,2733011,36931432,71630935,1540974,39.13335402,937.8813678,1819.082436
A065370,위세아이텍,7383954,438860,6945094,31894234,27809834,-2230465,32124616,26663858,-2092556,-301.2998816,4625.512052,3839.236445
A034940,조아제약,30979827,0,30979827,39466693,62263863,-12211609,40766075,60682446,-11513422,-371.6425531,1315.890983,1958.772914
A051780,큐로홀딩스,136422450,658132,135764318,30761885,81984395,-9484719,31193399,74970848,-10561880,-77.79569887,229.7613943,552.2131964
A072130,유엔젤,13195454,1241570,11953884,54799897,43272654,1864595,53343987,42684229,2257761,188.8725874,4462.481567,3570.741443
A111870,KH 미래물산,4930249,14630,4915619,94992166,8380231,10168701,78784903,8380231,-32694495,-6651.145054,16027.46328,1704.817033
A900310,컬러레이,64041675,0,64041675,253924755,47000525,3329200,0,0,0,0,0,0
A187270,신화콘텍,10143845,945252,9198593,62416086,52492499,5005306,62176977,47633046,7927699,861.8382181,6759.400813,5178.296942
A130500,GH신소재,14545052,19,14545033,80210606,87844899,2693640,70688310,66368854,1211042,83.26155052,4859.96216,4562.990954
A090150,아이윈,41875293,2159457,39715836,42301393,110088657,-34781548,41602733,106645245,-34331587,-864.430677,1047.50994,2685.207105
A010770,평화홀딩스,14625466,236505,14388961,102285075,808565117,2369693,124816050,16605766,19919802,1384.380846,8674.431045,1154.062896
A021040,대호특수강,10852387,1694024,9158363,0,0,0,51795559,303837957,782652,85.45763036,5655.547722,33176.01159
A045340,토탈소프트,8558040,0,8558040,0,0,0,22810295,16809027,4196964,490.4118233,2665.364382,1964.121107
A048470,대동스틸,10000000,363608,9636392,0,0,0,71695281,136747399,-2257955,-234.3153952,7440.054431,14190.72605
A267790,배럴,7888500,0,7888500,39689924,61393441,5289732,39689924,61586248,5289732,670.5624643,5031.365152,7807.09235
A025880,케이씨피드,16715858,930722,15785136,66755166,96767154,7299484,64833867,96860893,6166235,390.6355321,4107.27326,6136.208963
A003680,한성기업,6209515,561460,5648055,0,0,0,52834320,330023753,3058908,541.5860858,9354.427321,58431.3986
A435620,하나금융25호스팩,4302000,0,4302000,0,0,0,43537377,0,1191259,276.9081822,10120.2643,0
A192390,윈하이텍,10924991,0,10924991,72119950,150248785,7320923,72119950,150246765,7009550,641.6069359,6601.373859,13752.57563
A210120,빅텐츠,3144610,0,3144610,0,0,0,23134354,0,0,0,7356.827715,0
A010280,쌍용정보통신,65123786,12,65123774,62521006,353462190,638637,67539890,245909622,5438914,83.51656647,1037.100368,3776.034571
A078590,휴림에이텍,54210339,507837,53702502,0,0,0,44730917,69182430,8392670,156.2808005,832.9391618,1288.253385
A036000,예림당,23034277,0,23034277,134117489,17618088,8740127,119706117,12272067,1063260,46.15990335,5196.868866,532.7741348
A051390,YW,11355368,3191156,8164212,78911631,28228378,5377300,78921710,28228378,5595013,685.3096171,9666.788418,3457.57533
A221800,유투바이오,11287196,0,11287196,0,0,0,37267838,0,0,0,3301.779999,0
A065060,지엔코,108008044,146466,107861578,45712819,149115259,-5300808,47503724,87562074,-5592748,-51.85116057,440.4137681,811.800417
A089150,케이씨티,17150000,0,17150000,0,0,0,33291154,16643375,1310686,76.42483965,1941.17516,970.4591837
A032800,판타지오,229785294,1262877,228522417,40931803,40081061,-16828859,42072120,40047495,-16369698,-71.63278866,184.1050018,175.2453677
A199730,바이오인프라,4864367,0,4864367,0,0,0,29865535,29026527,1186160,243.8467328,6139.654964,5967.174557
A060230,소니드,40360949,302024,40058925,101802529,56918001,-39346755,108480586,34665023,-32095870,-801.216458,2708.02539,865.3508051
A317120,라닉스,9660000,25710,9634290,8809599,10072289,-6335247,8865581,10072289,-6322157,-656.2141061,920.2111417,1045.462509
A900270,헝셩그룹,125535084,0,125535084,326223803,114633019,282668,0,0,0,0,0,0
A303360,프로티아,12877215,0,12877215,0,0,0,23787079,8809687,684094,53.12437511,1847.222323,684.1298371
A208860,엔지스테크널러지,18971133,0,18971133,0,0,0,8358869,6361004,-4120108,-217.1777511,440.6098993,335.2991094
A002820,SUN&L,12607989,544785,12063204,232983637,411154822,-153968770,223669284,218880417,-161613057,-13397.19174,18541.44919,18144.46784
A169330,엠브레인,18256918,500000,17756918,28437843,53990636,3201047,23257902,39789585,2081837,117.2408973,1309.79385,2240.793419
A032750,삼진,9031122,3398,9027724,93713273,150598129,-1602781,93600102,139500836,5565583,616.4990201,10368.07306,15452.49234
A065500,오리엔트정공,31742912,16358,31726554,38621283,167351090,-5554894,35630750,134003416,-6201931,-195.4807635,1123.057676,4223.69905
A332370,아이디피,13273726,300301,12973425,54107868,36216397,5768914,54107868,31639090,5768914,444.6716268,4170.669503,2438.761545
A052460,아이크래프트,14607936,2650000,11957936,39823375,158810819,8505233,36859930,136698627,7797126,652.0461391,3082.465904,11431.6239
A221840,하이즈항공,18700561,0,18700561,48002768,85274330,-8440097,45917988,56206398,-9369087,-501.005665,2455.433717,3005.599565
A290520,신도기연,15929362,193198,15736164,58627065,18438102,-3336530,58453364,18178888,-3267064,-207.6150198,3714.587875,1155.229953
A148780,비큐AI,31445725,0,31445725,0,0,0,12351011,17495010,1287619,40.94734658,392.7723403,556.3557527
A023150,MH에탄올,7378526,870000,6508526,68259522,103938487,5087568,66987076,54835459,7621223,1170.959907,10292.2038,8425.173227
A247660,나노씨엠에스,4343920,72718,4271202,0,0,0,27003329,5467474,-3718427,-870.5809278,6322.184949,1280.078535
A067010,이씨에스,12294000,721883,11572117,0,0,0,0,0,0,0,0,0
A252500,세화피앤씨,41486390,0,41486390,0,0,0,38661993,40640869,2375280,57.25443935,931.919914,979.6193161
A006050,국영지앤엠,34895243,1000000,33895243,0,0,0,47884989,76974569,589243,17.38423884,1412.73479,2270.954924
A229000,젠큐릭스,14444005,0,14444005,14123960,2897084,-16357353,12593907,2861393,-17022476,-1178.514962,871.9123955,198.1024653
A312610,에이에프더블류,20256888,0,20256888,0,0,0,62002284,10991154,-3127816,-154.4075279,3060.80006,542.5884766
A289010,아이스크림에듀,12864037,334842,12529195,40938722,113694586,-17161508,41123903,113694586,-16983654,-1355.526353,3282.246226,9074.372775
A131220,대한과학,7454490,2093,7452397,38821702,72387831,3734145,37208320,47078158,3089715,414.5934523,4992.798961,6317.183317
A002290,삼일기업공사,12400000,0,12400000,0,0,0,63912683,85744904,3706408,298.903871,5154.248629,6914.911613
A099410,동방선기,14000000,0,14000000,0,0,0,35959582,26085609,4340482,310.0344286,2568.541571,1863.257786
A000760,이화산업,2800000,0,2800000,135464886,47879457,-1603200,68778977,37607677,-1926023,-687.8653571,24563.92036,13431.31321
A038340,MIT,32424892,44979,32379913,12775545,9805063,-3863501,12871806,6084324,-3498949,-108.0592465,397.5244158,187.9042726
A006200,한국전자홀딩스,46803136,2947249,43855887,134925008,267367411,-2919138,142274342,12317163,-5335026,-121.6490274,3244.133268,280.8554072
A021650,한국큐빅,16350563,100474,16250089,87647387,253220552,8435151,87968740,39051586,5310156,326.777041,5413.431274,2403.161361
A131090,시큐브,44000000,4588267,39411733,0,0,0,44012183,14404312,5678357,144.0778308,1116.72793,365.4828373
A060380,동양에스텍,19700000,400000,19300000,112203114,199392775,2553974,111767778,165332225,3165784,164.0302591,5791.07658,8566.436528
A297570,알로이스,34621218,0,34621218,0,0,0,41718293,27163088,4736760,136.816677,1204.992066,784.5792138
A328380,솔트웨어,34262778,4589,34258189,0,0,0,22553818,53371167,607025,17.71912111,658.3482273,1557.90976
A127710,아시아경제,34904082,0,34904082,160895125,87230333,-26876768,174377198,42036738,173522,4.971395609,4995.896984,1204.350196
A009310,참엔지니어링,84867419,471015,84396404,65675711,75791391,-21272590,39132814,16916071,-14364288,-170.2002374,463.6786894,200.4359214
A054180,메디콕스,57151168,7055,57144113,64344260,29050364,-31788636,64089634,29050364,-32958511,-576.7612667,1121.543946,508.3701973
A356890,싸이버원,11916325,0,11916325,30580822,0,0,29916189,22936240,1285537,107.8803238,2510.521407,1924.774626
A036480,대성미생물,3800000,0,3800000,0,0,0,36748944,25423090,-1146522,-301.7163158,9670.774737,6690.286842
A368970,오에스피,9346160,0,9346160,34839341,37525851,-109548,34315646,22543576,-457506,-48.95122703,3671.630488,2412.068272
A331520,밸로프,50864390,1265026,49599364,30663823,36517696,1437102,30032232,17078568,1024156,20.64857122,605.4963124,344.3303829
A417860,오브젠,3904850,0,3904850,0,0,0,6271253,14346982,-6201218,-1588.080976,1606.016364,3674.144205
A052860,아이앤씨,17862854,1603645,16259209,41680112,56952829,-2712973,39403184,55907846,-3921142,-241.1643764,2423.437942,3438.534187
A009440,KC그린홀딩스,22434980,310000,22124980,217287578,678131374,75921137,197465777,9612408,67326026,3042.986977,8925.014938,434.4595114
A115610,이미지스,15743995,0,15743995,0,0,0,6391573,15197666,-4911637,-311.9689126,405.9689424,965.2992141
A065440,이루온,27275020,838942,26436078,45617130,59721202,4726065,41586044,23448484,3168813,119.8669863,1573.079184,886.9880018
A237750,피앤씨테크,6496600,0,6496600,0,0,0,72585786,24197490,3483068,536.1370563,11172.88828,3724.639042
A080720,한국유니온제약,7912828,683333,7229495,27321899,65348098,-19072451,27352825,65348098,-21739316,-3007.031058,3783.504242,9039.095815
A286750,나노브릭,20694559,885,20693674,12842391,9410701,-2493827,12874660,9410670,-2525363,-122.0355071,622.154384,454.7607158
A000040,KR모터스,60132868,2182,60130686,12237208,74880335,-19387876,18286025,13493704,-18379637,-305.661522,304.1047129,224.4062873
A290660,네오펙트,41371281,0,41371281,26858252,24917999,-4862563,38194903,3324148,-6525352,-157.7266123,923.2226336,80.34916782
A054300,팬스타엔터프라이즈,66985895,22117,66963778,0,0,0,53251556,65584123,465117,6.945799862,795.2292656,979.3969958
A001810,무림SP,22137500,0,22137500,198207776,169092281,-565042,163970142,168118121,-2525810,-114.0964427,7406.895178,7594.268594
A020180,대신정보통신,38428915,0,38428915,0,0,0,0,0,0,0,0,0
A119500,포메탈,11847232,0,11847232,0,0,0,48881827,69380508,1593428,134.4979148,4126.012473,5856.263134
A005030,부산주공,78782988,0,78782988,0,0,0,19851044,239820053,-1134651,-14.40223364,251.9711997,3044.058865
A190650,코리아에셋투자증권,6388000,0,6388000,0,0,0,0,0,0,0,0,0
A131760,파인텍,43431583,0,43431583,32837746,47841494,-5432267,27270986,32041512,-6522141,-150.1704647,627.9067931,737.7468143
A031510,오스템,28000000,1350000,26650000,99917015,151054673,2618144,94450967,141512887,-2984532,-111.9899437,3544.126341,5310.052045
A159910,스킨앤스킨,35415074,232588,35182486,16222431,13931848,-9269950,16099994,11560060,-9251956,-262.9705019,457.6138821,328.5742798
A015260,에이엔피,45116894,3756,45113138,29345637,132374183,-11094088,41266389,131205287,-8979516,-199.0443671,914.7310701,2908.360908
A005820,원림,2297970,241140,2056830,121920018,83007773,7613466,93810305,47471861,3260213,1585.066826,45609.16799,23080.1092
A072950,빛샘전자,8052610,41986,8010624,70533906,71233407,3921474,68794437,27995187,3030850,378.3537962,8587.899894,3494.757337
A035620,바른손이앤에이,74439675,172444,74267231,69656785,21040818,-11291196,77125030,13123672,-14891415,-200.5112457,1038.479945,176.7087829
A079000,와토스코리아,7200000,1393,7198607,0,0,0,78322550,17842404,2600783,361.2897606,10880.23697,2478.591205
A069410,엔텔스,10244824,328910,9915914,49696473,43772367,-1465602,48958763,41880753,-1231024,-124.1462965,4937.392862,4223.589777
A299660,셀리드,13602977,0,13602977,37170371,0,0,37170371,314973,-11358231,-834.9812692,2732.517375,23.15471091
A058110,멕아이씨에스,16050530,553000,15497530,47497103,11977147,-15635378,50001530,10943605,-14113042,-910.6639574,3226.419307,706.1515609
A203450,유니온커뮤니티,14079007,1764784,12314223,37009958,46032731,1956748,37075747,45897140,1905996,154.7800458,3010.806853,3727.164921
A045520,크린앤사이언스,6500000,383000,6117000,29100324,90716879,1903052,29991392,88787938,1981224,323.8881805,4902.957659,14514.94818
A117670,알파홀딩스,39940137,0,39940137,35578917,86644815,-25518901,35486168,84929711,-26402829,-661.0600509,888.4838828,2126.42513
A351320,에스에이티이엔지,22015886,210,22015676,18247460,13959617,-7518180,22757673,13924907,-6358411,-288.8128895,1033.703121,632.4996334
A013000,세우글로벌,28705031,2050,28702981,49340233,37463763,2777889,49348845,37463763,2794157,97.34727553,1719.293372,1305.222026
A114450,그린생명과학,20000000,912530,19087470,0,0,0,36025614,24992528,-14416280,-755.2745335,1887.395972,1309.368292
A028080,휴맥스홀딩스,12577506,1659448,10918058,71633295,697611645,-24395035,102883836,10295659,-26550892,-2431.832841,9423.272527,942.9936166
A143540,영우디에스피,44599895,913095,43686800,28274578,49888942,-11122082,27738569,49884163,-11103288,-254.1565873,634.9416529,1141.858937
A095910,에스에너지,19504503,860275,18644228,55662607,166288866,-11461994,52488946,104134238,-8077187,-433.2272165,2815.292004,5585.333863
A076610,해성옵틱스,25453198,32061,25421137,42433829,129281894,2093494,47542958,29197475,-15752798,-619.673227,1870.213673,1148.551105
A238200,비피도,8180000,0,8180000,50762100,18480252,242135,52961173,17224306,1804275,220.5715159,6474.471027,2105.66088
A900110,이스트아시아홀딩스,431932050,0,431932050,287713936,65862122,2293693,0,0,0,0,0,0
A042940,상지건설,11945444,42,11945402,108300153,152324979,27999195,89511378,75556471,-2281625,-191.0044551,7493.375108,6325.150966
A093240,형지엘리트,31154798,304342,30850456,71287108,108516209,3235111,67220413,107222221,3571920,115.781757,2178.911488,3475.547363
A075130,플랜티넷,16622320,1052578,15569742,69029829,30959563,4377580,55658950,12297261,-838315,-53.84257491,3574.815177,789.8179045
A060240,스타코링크,31136323,750113,30386210,24027884,7291911,-11352610,26037668,5562820,-11081753,-364.6967819,856.8909384,183.0705442
A040160,누리플렉스,12055535,757550,11297985,79451689,117251864,-4748304,77371247,68633091,-3018312,-267.1548953,6848.234176,6074.808118
A037400,우리엔터프라이즈,26223346,1972510,24250836,136408068,1310521133,5268695,133488975,26474523,-5217974,-215.1667679,5504.510236,1091.695272
A089140,넥스턴바이오,11282627,6484,11276143,142562095,38084024,8972331,140935719,16025059,2172855,192.694878,12498.575,1421.147195
A047080,한빛소프트,24822362,0,24822362,10057550,23082958,-7733356,5544231,14720489,-7436719,-299.5975564,223.3563027,593.0333705
A290270,휴네시온,9607672,284973,9322699,39728984,36148001,5233383,39670900,34971717,5083336,545.2644132,4255.302032,3751.243819
A054090,삼진엘앤디,24959232,172259,24786973,70724165,216516956,-21219583,60851716,99809820,-26255776,-1059.257054,2454.987787,4026.704673
A076080,웰크론한텍,22594156,521275,22072881,64876202,328180395,-4402366,64537704,316048276,-6784902,-307.3863353,2923.845963,14318.39713
A354200,엔젠바이오,12889227,0,12889227,13158664,3849411,-13008697,13770637,3639702,-12672931,-983.218854,1068.383465,282.3832647
A083470,이엠앤아이,21340329,1407,21338922,13720230,29871185,-177169,13928053,28088206,723671,33.91319393,652.7064957,1316.289829
A002870,신풍,34958700,7252320,27706380,73900629,4652599,-5017326,71059269,23205473,-7525160,-271.6038689,2564.72585,837.549799
A009620,삼보산업,50055902,1365,50054537,7195843,412998429,-23741734,5120886,306910153,-23718732,-473.8577844,102.3061306,6131.515171
A045510,정원엔시스,32209292,729335,31479957,43353720,176398121,2183134,43353720,148210989,2183134,69.34996766,1377.184854,4708.106463
A193250,링크드,63323377,0,63323377,73426956,18191379,-12303661,60351840,3718970,-8838222,-139.5728153,953.0736177,58.72981158
A079170,한창산업,5200000,30153,5169847,0,0,0,61376162,66793069,2408832,465.9387405,11871.9494,12919.73805
A024070,WISCOM,15326438,0,15326438,109262183,110316107,-1124042,108794599,102044106,-329114,-21.47361311,7098.492096,6658.044485
A002410,범양건영,24831982,2030,24829952,62976990,130874583,-8050798,62816309,115214832,-11094988,-446.8388823,2529.860267,4640.155245
A093380,풍강,9879313,291091,9588222,71098266,96981007,3030106,70963703,96453613,2943759,307.0182355,7401.13266,10059.59322
A900300,오가닉티코스메틱,288092427,0,288092427,257581807,172594037,-52330455,0,0,0,0,0,0
A104040,대성파인텍,35925557,633548,35292009,0,0,0,49648370,30699086,-1683023,-47.68850082,1406.787865,869.8594064
A177350,베셀,80372043,168763,80203280,22238433,27195197,-24441915,22148789,11809588,-23390756,-291.6433842,276.1581447,147.2456987
A439250,삼성스팩7호,3502000,0,3502000,0,0,0,33763825,0,898381,256.533695,9641.29783,0
A115480,씨유메디칼,48224558,100000,48124558,55108002,41251842,-9051651,49978811,37072748,-9282139,-192.8773871,1038.530286,770.3498908
A000950,전방,1680000,540530,1139470,190139791,90352528,-10427292,190606081,90352528,-10020499,-8793.999842,167276.0854,79293.46802
A012620,원일특강,4400000,0,4400000,156020677,374027158,7424182,138591984,344775339,6002654,1364.239545,31498.17818,78358.03159
A006920,모헨즈,10920000,0,10920000,33608387,108480774,7119209,20586655,45649428,4019137,368.0528388,1885.224817,4180.350549
A016920,카스,26493538,1919219,24574319,65838968,155447079,1491147,62992740,135797972,1206835,49.10960096,2563.356486,5526.011606
A071850,캐스텍코리아,16569188,268250,16300938,72351839,162686685,-19285647,71279754,81362047,-19629474,-1204.192912,4372.739409,4991.249399
A012340,뉴인텍,50907162,3569,50903593,31164662,77419502,-12293130,31076077,70699804,-12293130,-241.4982769,610.4888706,1388.896143
A121850,코이즈,30614175,246759,30367416,14663399,18136610,-3584466,14987748,17247808,-3693807,-121.6371851,493.5470308,567.9708804
A196490,디에이테크놀로지,169409360,1090850,168318510,41461157,72568063,-64579368,39995308,70563525,-65124066,-386.9097106,237.6168135,419.2261742
A039310,세중,18121667,0,18121667,102958630,43957285,12427587,90718073,43958485,2664976,147.0602015,5006.055624,2425.741793
A011090,에넥스,59991641,689080,59302561,39886903,236062090,-14576474,39460688,233873346,-14123809,-238.1652455,665.4128816,3943.730963
A296640,이노룰스,5178252,123100,5055152,30247905,16516070,895213,29950349,15464595,767716,151.8680348,5924.717793,3059.175075
A184230,SGA솔루션즈,62599161,234169,62364992,48894419,53709211,-2445823,48149913,14665028,884323,14.17979818,772.0663702,235.1483986
A318160,셀바이오휴먼텍,9260901,439771,8821130,44919317,27968326,-1709143,48485228,27918838,1336142,151.4706166,5496.487185,3164.995641
A317240,TS트릴리온,107240922,478837,106762085,26397040,36634593,-686436,25558663,36323910,-673111,-6.304775708,239.3983126,340.2323025
A059100,아이컴포넌트,7070860,464774,6606086,0,0,0,35928842,29839197,-1205170,-182.4332895,5438.748754,4516.925302
