symbol,company,지배주주지분,sales_ltm_c,지배주주순이익,equity,sales_ltm_s,ni
A323350,다원넥스뷰,0 ,0 ,0 ,0 ,0 ,0 
A054540,삼영엠텍,67524022 ,101285972 ,5150899 ,65273639 ,83215531 ,4035085 
A056730,CNT85,0 ,0 ,0 ,72030227 ,59979320 ,-1633265 
A032680,소프트센,53477745 ,62030599 ,-10675927 ,45420632 ,21911892 ,-13978505 
A025560,미래산업,77432718 ,22116200 ,-27848447 ,73670353 ,21183722 ,-28134735 
A227610,아우딘퓨쳐스,24932736 ,31715216 ,-9585104 ,23122615 ,31715218 ,-9670079 
A238490,힘스,70918311 ,71217148 ,11071790 ,70918311 ,71215173 ,11071790 
A014970,삼륭물산,60176568 ,88746891 ,2044941 ,62331193 ,44970523 ,365126 
A288980,모아데이타,37956990 ,24956499 ,-104246 ,38653500 ,23120552 ,290130 
A038870,에코바이오,87807661 ,0 ,0 ,90637248 ,14750721 ,4958100 
A376290,씨유테크,105678245 ,212761229 ,5277299 ,70591213 ,13112083 ,9958218 
A094940,푸른기술,37731244 ,33568225 ,1971002 ,37731244 ,33410237 ,1968540 
A219750,한국비티비,26122434 ,2395457 ,-8879344 ,26122434 ,2673466 ,-8697647 
A006740,영풍제지,115567109 ,84284860 ,-8192160 ,119329140 ,79052278 ,-4636133 
A069730,DSR제강,0 ,0 ,0 ,200354088 ,211409329 ,12563857 
A277410,인산가,63264822 ,37102962 ,4348975 ,60719229 ,37098262 ,4314137 
A100030,인지소프트,53590014 ,23527112 ,6020217 ,54307758 ,23527112 ,6237169 
A067170,오텍,119923603 ,949188424 ,-15747419 ,125925939 ,112838751 ,-13340375 
A104200,NHN벅스,0 ,0 ,0 ,68216568 ,55100673 ,-6825046 
A118000,에스메디,119559858 ,56364968 ,249365 ,120107781 ,17871801 ,4428608 
A301300,바이브컴퍼니,63945512 ,29590271 ,33804337 ,63926824 ,26609503 ,33486447 
A039420,케이엘넷,55265045 ,51248256 ,8742680 ,55653899 ,47481750 ,8828018 
A067920,이글루,72141615 ,107959793 ,6161181 ,69327885 ,105809993 ,5738257 
A073640,테라사이언스,70694287 ,22406283 ,-7519515 ,71603466 ,22335283 ,-7196700 
A090080,평화산업,44404994 ,570860025 ,5188804 ,44709834 ,568662535 ,5203433 
A348030,모비릭스,70201327 ,82006983 ,-4758667 ,68045359 ,77376910 ,-7439474 
A066130,하츠,0 ,0 ,0 ,102647279 ,165853596 ,7612417 
A021050,서원,121715978 ,0 ,0 ,81908686 ,232472356 ,-9930575 
A100220,비상교육,184995732 ,251935712 ,-1514599 ,175773642 ,238602984 ,-10174622 
A004270,남성,106680750 ,74147836 ,-9377877 ,106680750 ,40449660 ,-9377877 
A002630,오리엔트바이오,0 ,0 ,0 ,0 ,0 ,0 
A088910,동우팜투테이블,213843215 ,338845456 ,18540035 ,211825867 ,331490195 ,18718599 
A008250,이건산업,195132460 ,314850944 ,-7297867 ,111794236 ,191534080 ,7548578 
A057030,YBM넷,50305995 ,59693347 ,4807445 ,50674188 ,59693347 ,4882513 
A019180,티에이치엔,120847695 ,595078926 ,30457613 ,148133321 ,495060817 ,34146539 
A226360,KH 건설,124594404 ,28808654 ,-20917019 ,129478860 ,28737335 ,-2714082 
A024890,대원화성,51131185 ,114676152 ,-12080541 ,50724914 ,111584197 ,-11882508 
A052670,제일바이오,0 ,0 ,0 ,30854735 ,15925342 ,-1431191 
A424980,마이크로투나노,0 ,0 ,0 ,31209754 ,7817541 ,-8487775 
A363250,진시스템,25306143 ,0 ,0 ,25621827 ,573290 ,-8043286 
A025750,한솔홈데코,138887873 ,316560773 ,-13318231 ,166412624 ,311595637 ,-3800488 
A008870,금비,78741858 ,251740668 ,-5926091 ,79941523 ,93887263 ,-1224850 
A100660,서암기계공업,0 ,0 ,0 ,65154404 ,43683048 ,1075726 
A303030,지니틱스,0 ,0 ,0 ,15965908 ,44408256 ,-4265991 
A007680,대원,280936707 ,424330947 ,-61054013 ,277351943 ,407416852 ,-52230700 
A097870,효성오앤비,72435447 ,30172659 ,1678580 ,70769812 ,28639665 ,2220410 
A016100,리더스코스메틱,43258172 ,69629102 ,1025933 ,43402366 ,69425309 ,1074747 
A053620,태양,177022718 ,151704214 ,4920640 ,170200444 ,151339831 ,5360680 
A037230,한국팩키지,0 ,0 ,0 ,107103161 ,229720387 ,4248273 
A189330,씨이랩,12968581 ,5696358 ,-6822956 ,13226597 ,5696358 ,-6585340 
A318020,포인트모바일,45884625 ,79380776 ,3840623 ,44270632 ,79530627 ,5961773 
A189860,서전기전,0 ,0 ,0 ,26458212 ,44117953 ,-4275856 
A353590,오토앤,28714226 ,61527361 ,-809180 ,28629893 ,61385865 ,-926514 
A002220,한일철강,167995925 ,205703993 ,-3374696 ,164968321 ,189824533 ,-3227026 
A075970,동국알앤에스,76922439 ,109217584 ,358575 ,65229712 ,74599921 ,1757583 
A052900,KX하이텍,116244104 ,148896870 ,4448142 ,113902614 ,79050488 ,1153283 
A256150,한독크린텍,0 ,0 ,0 ,56060506 ,66485701 ,5067260 
A053290,NE능률,0 ,0 ,0 ,85466295 ,76291399 ,-402392 
A440320,오픈놀,37782810 ,0 ,0 ,36938388 ,19949747 ,598253 
A049120,파인디앤씨,40311078 ,51129263 ,-9618561 ,35217020 ,47395336 ,-9125513 
A004770,써니전자,0 ,0 ,0 ,81264100 ,11871293 ,3471762 
A003560,IHQ,101340472 ,34430198 ,35679379 ,89881225 ,32579336 ,24244099 
A025440,DH오토웨어,68746270 ,397840784 ,35635 ,70562525 ,395226066 ,6773127 
A004590,한국가구,172888171 ,106139211 ,10227495 ,106292274 ,18360394 ,3194738 
A049630,재영솔루텍,66846530 ,115558192 ,3761661 ,67349157 ,115727624 ,-779616 
A057540,옴니시스템,105612862 ,91424259 ,2863683 ,101515652 ,76125151 ,1415801 
A004870,티웨이홀딩스,0 ,0 ,0 ,171465286 ,5390339 ,7321069 
A204020,그리티,76053489 ,178645179 ,8875609 ,67527852 ,174150136 ,4453830 
A058730,다스코,143650571 ,355281947 ,8199802 ,143641582 ,273223971 ,8470625 
A405920,나라셀라,67252358 ,83789270 ,-3021642 ,67252358 ,83788445 ,-3021642 
A307280,원바이오젠,32571470 ,28947613 ,5119147 ,33855186 ,23839972 ,5329574 
A069640,한세엠케이,85472963 ,297720708 ,-5605878 ,85984967 ,246622756 ,-6697991 
A040610,SG&G,352562325 ,46252157 ,24214414 ,113270645 ,46252157 ,2869665 
A311390,네오크레마,65604288 ,24285730 ,-6979029 ,65702332 ,24263722 ,-11911148 
A009320,대우부품,27215533 ,0 ,0 ,27245661 ,114600099 ,-1274727 
A134580,탑코미디어,36358361 ,20644045 ,-12498418 ,37495448 ,14848907 ,-10596667 
A128540,에코캡,87008273 ,130714166 ,-2960767 ,75384279 ,98699773 ,-9182397 
A043340,에쎈테크,0 ,0 ,0 ,27353972 ,46764075 ,-8807906 
A007530,와이엠,44920201 ,168291324 ,1720106 ,42064802 ,164862559 ,1882413 
A263770,유에스티,0 ,0 ,0 ,77571747 ,92645849 ,9306090 
A023350,한국종합기술,156675442 ,0 ,0 ,156675442 ,395554792 ,13030330 
A127120,디엔에이링크,25931616 ,21045536 ,-4294510 ,23651221 ,16148168 ,-6156684 
A099520,ITX-AI,25818335 ,14910848 ,-5565124 ,25912264 ,15199076 ,-5627845 
A022220,TKG애강,0 ,0 ,0 ,100567070 ,76388525 ,4401280 
A129920,대성하이텍,72495613 ,90079468 ,-9965258 ,80980990 ,84308559 ,-7601144 
A089530,에이티세미콘,63760149 ,12587432 ,-25314124 ,63760149 ,12587432 ,-25464740 
A239340,이스트에이드,25263007 ,13731698 ,-6455102 ,22235581 ,8637334 ,-8397885 
A014570,고려제약,0 ,0 ,0 ,78801885 ,80541413 ,-5315316 
A003080,성보화학,136405327 ,61347903 ,723819 ,137228144 ,61392760 ,1912948 
A073110,엘엠에스,86615599 ,81857954 ,-6825266 ,90068099 ,60610462 ,574710 
A026940,부국철강,0 ,0 ,0 ,131376908 ,182664288 ,2815089 
A245620,EDGC,40981058 ,73965879 ,-39883756 ,50098794 ,48672636 ,-31831482 
A405000,플라즈맵,4693178 ,15288673 ,-15841052 ,5062591 ,15288673 ,-18049061 
A096690,에이루트,140396334 ,75739903 ,-34502679 ,110214389 ,56189082 ,-48966347 
A024830,세원물산,0 ,0 ,0 ,357824951 ,185153485 ,11659282 
A062860,티엘아이,0 ,0 ,0 ,52539988 ,12170088 ,-9891491 
A042040,케이피엠테크,108311929 ,42795664 ,-12805483 ,116326110 ,34128501 ,7430044 
A273060,와이즈버즈,44673124 ,0 ,0 ,44114352 ,13791429 ,916279 
A038060,루멘스,101150568 ,166579558 ,3467108 ,93741518 ,87415201 ,2403782 
A419120,산돌,53098939 ,14363007 ,2731773 ,52645701 ,13231534 ,2564410 
A004440,삼일씨엔에스,269468927 ,211758579 ,1361436 ,265414562 ,192880659 ,-1663284 
A008420,문배철강,0 ,0 ,0 ,186912185 ,150520336 ,15381018 
A318000,KBG,0 ,0 ,0 ,42387774 ,22382158 ,5005132 
A020760,일진디스플,30699851 ,67036529 ,-5506406 ,28860270 ,20736344 ,-12179186 
A376980,원티드랩,35233925 ,37629003 ,264109 ,35233925 ,37415603 ,264109 
A053160,프리엠스,59593749 ,21556784 ,-639390 ,59218271 ,21481667 ,-681081 
A290380,대유,0 ,0 ,0 ,85698645 ,31733951 ,-21087972 
A051630,진양화학,0 ,0 ,0 ,31775340 ,28047924 ,-2826374 
A134790,시디즈,65837046 ,197490566 ,2780574 ,65842795 ,195459717 ,3207809 
A023770,플레이위드,0 ,0 ,0 ,27969578 ,39279656 ,-2174237 
A016600,큐캐피탈,0 ,0 ,0 ,135575956 ,26017658 ,7639060 
A348080,큐라티스,0 ,0 ,0 ,34167612 ,722154 ,-15009738 
A214610,미코바이오메드,30798761 ,6317227 ,-26813692 ,33861998 ,5233205 ,-25692348 
A004920,씨아이테크,53743013 ,52142286 ,-6190245 ,45996362 ,18274790 ,-5693968 
A002880,대유에이텍,45253844 ,572449559 ,-84673534 ,43749113 ,572503843 ,-84399773 
A008370,원풍,89454277 ,79785310 ,6950670 ,87496386 ,79785310 ,8660720 
A005670,푸드웰,93303502 ,240709209 ,4518125 ,73835885 ,82512779 ,863354 
A195500,마니커에프앤지,0 ,0 ,0 ,67411586 ,103148982 ,3491741 
A389030,지니너스,31641907 ,0 ,0 ,31641907 ,6831401 ,-10134821 
A285800,진영,0 ,0 ,0 ,41077039 ,31940784 ,-1699936 
A007720,대명소노시즌,114251691 ,149572147 ,-1234667 ,113581881 ,148692758 ,-2167562 
A025530,SJM홀딩스,156614280 ,206129909 ,8662326 ,156614280 ,11298434 ,8662450 
A299170,더블유에스아이,40682620 ,31422299 ,2267419 ,40768794 ,31437299 ,2312423 
A222110,팬젠,0 ,0 ,0 ,16630206 ,10056765 ,-3129362 
A037030,파워넷,100896927 ,194600451 ,8788175 ,105052319 ,194600451 ,10239276 
A006980,우성,179256886 ,630290603 ,10222358 ,155900043 ,46246131 ,547698 
A263920,휴엠앤씨,41812122 ,0 ,0 ,38977974 ,48514784 ,8372485 
A039010,현대에이치티,0 ,0 ,0 ,89460224 ,144383074 ,570666 
A091090,세원이앤씨,181822936 ,114420929 ,-48542732 ,181657990 ,114282508 ,-48481371 
A217480,에스디생명공학,42361151 ,38068779 ,3647264 ,37657595 ,28680137 ,-3147652 
A056700,신화인터텍,92031585 ,194265074 ,-10669732 ,89708094 ,185238139 ,-10162316 
A046970,우리로,44442925 ,44328538 ,-4998179 ,44621446 ,36089381 ,-5409961 
A068330,일신바이오,0 ,0 ,0 ,57343720 ,13764266 ,5661123 
A003310,대주산업,77155963 ,103475741 ,10710617 ,76120679 ,103431501 ,10088368 
A099390,브레인즈컴퍼니,46077117 ,26912252 ,5139974 ,46501045 ,21321064 ,5213572 
A241820,피씨엘,40691601 ,8096476 ,-16697782 ,42225995 ,8096476 ,-15805261 
A139670,키네마스터,18530843 ,15346217 ,2807602 ,18083861 ,15340326 ,2674484 
A032980,바이온,20056622 ,9856821 ,-5908323 ,20111726 ,7101436 ,-6101395 
A007610,선도전기,29251987 ,38607206 ,-5349684 ,25398815 ,35973634 ,-674913 
A279600,미디어젠,0 ,0 ,0 ,9125066 ,11254490 ,-5099181 
A013720,CBI,45286219 ,28993168 ,-17506084 ,47963487 ,20411638 ,-15653780 
A101390,아이엠,21828997 ,128612785 ,-26959596 ,16003120 ,42787267 ,-27865238 
A080010,이상네트웍스,121452763 ,84183192 ,7986858 ,88623044 ,30440280 ,5374992 
A123700,SJM,194712709 ,201981708 ,16384122 ,165047798 ,79802253 ,15318634 
A298060,에스씨엠생명과학,0 ,0 ,0 ,17354553 ,825725 ,-21574409 
A137080,나래나노텍,89791711 ,38271293 ,-15871575 ,90400889 ,41304802 ,-15031930 
A033560,블루콤,158285518 ,29689984 ,-1896314 ,158647215 ,29689984 ,-2039504 
A060540,에스에이티,100275076 ,152219249 ,1901959 ,86705292 ,21169906 ,6669310 
A021880,메이슨캐피탈,0 ,0 ,0 ,0 ,0 ,0 
A033200,모아텍,0 ,0 ,0 ,0 ,0 ,0 
A148930,에이치와이티씨,60103895 ,37829652 ,3921730 ,58379889 ,30100372 ,2351988 
A009410,태영건설,-580436370 ,3367932843 ,-1623975547 ,-627279592 ,3254751783 ,-1622251489 
A081580,성우전자,105148383 ,139591599 ,-1405339 ,81916172 ,14328366 ,6673959 
A053590,한국테크놀로지,0 ,0 ,0 ,-6521291 ,0 ,-26218024 
A221980,케이디켐,99552385 ,61096656 ,5731507 ,89936601 ,60845116 ,8576513 
A198080,엔피디,98012114 ,253279846 ,8164863 ,100294235 ,134974568 ,7487617 
A005360,모나미,95309115 ,140294864 ,-7192498 ,73942947 ,100843363 ,-3968625 
A434480,모니터랩,35367000 ,14605342 ,-1131794 ,35367785 ,14404133 ,-1131138 
A377220,프롬바이오,70462686 ,70631979 ,-14623891 ,73784371 ,54254803 ,-13856384 
A352770,클리노믹스,40490358 ,9969809 ,-39751827 ,42337623 ,3507174 ,-17014304 
A200780,비씨월드제약,79550855 ,72195005 ,859420 ,81317482 ,65964289 ,553077 
A126640,화신정공,0 ,0 ,0 ,113036049 ,354639829 ,9215186 
A050860,아세아텍,0 ,0 ,0 ,129621513 ,127697182 ,10420457 
A096610,알에프세미,15174185 ,26716009 ,-42922810 ,14276237 ,24376519 ,-43720014 
A052300,씨티프라퍼티,198026645 ,10986459 ,-17920591 ,198709070 ,10986459 ,-42389165 
A012160,영흥,196002832 ,501873807 ,-2525067 ,211565182 ,195699189 ,-2525067 
A037760,쎄니트,91201443 ,139373451 ,2215702 ,63494138 ,75834022 ,-2536265 
A036170,클라우드에어,0 ,0 ,0 ,120761839 ,14433334 ,7975774 
A246250,에스엘에스바이오,0 ,0 ,0 ,13225723 ,9002481 ,1502258 
A219550,디와이디,0 ,0 ,0 ,39196303 ,31577220 ,-19578385 
A238120,얼라인드,32033859 ,14990467 ,3442005 ,32355561 ,12685269 ,3071313 
A046940,우원개발,103916068 ,264213156 ,2173934 ,101211712 ,260445988 ,3282139 
A140520,대창스틸,149647771 ,420946390 ,-180025 ,144980296 ,331414669 ,-1712571 
A014130,한익스프레스,77799363 ,662068727 ,-20462538 ,66295895 ,611097910 ,-18759034 
A143210,핸즈코퍼레이션,267083353 ,754362158 ,-58818414 ,287522613 ,492373522 ,9455952 
A177830,파버나인,75027464 ,118298950 ,1065324 ,59843679 ,76943585 ,1268594 
A263810,상신전자,44404712 ,109262193 ,2304305 ,40966810 ,104093956 ,2012323 
A332290,누보,23003588 ,88301123 ,-4210893 ,21751816 ,75309805 ,-5446170 
A318410,비비씨,75453031 ,58710721 ,4693211 ,78484752 ,28931556 ,3676191 
A047770,코데즈컴바인,64465903 ,41757081 ,3492369 ,61987717 ,39820083 ,3718681 
A048770,TPC,44408379 ,89870548 ,-6271467 ,44153897 ,79309369 ,-4597063 
A147760,피엠티,0 ,0 ,0 ,44208286 ,36596011 ,-5629836 
A051380,피씨디렉트,0 ,0 ,0 ,40277788 ,311832387 ,619873 
A091590,남화토건,154143525 ,60280610 ,-18675183 ,112791133 ,59161038 ,-22324640 
A133750,메가엠디,63158039 ,36060153 ,420612 ,71997431 ,29418118 ,-1292841 
A335810,프리시젼바이오,31439275 ,18103332 ,-5837675 ,33445014 ,15336031 ,-3042240 
A446070,유니드비티플러스,0 ,0 ,0 ,192947296 ,178426965 ,1982197 
A066360,체리부로,82965015 ,407283596 ,15229619 ,81771608 ,472136673 ,10867179 
A367000,플래티어,0 ,0 ,0 ,42022861 ,31593578 ,-3225731 
A031310,아이즈비전,153938251 ,185615077 ,8970091 ,116372057 ,34968565 ,7446902 
A010600,웰바이오텍,36056016 ,72786784 ,-66375566 ,30321825 ,3257707 ,-63254716 
A088290,이원컴포텍,0 ,0 ,0 ,36233774 ,48546359 ,-16631915 
A101240,씨큐브,0 ,0 ,0 ,78391806 ,53922008 ,4357773 
A052600,한네트,0 ,0 ,0 ,35765113 ,24981781 ,2585868 
A173940,에프엔씨엔터,33908979 ,91192195 ,-8913389 ,29675429 ,72574218 ,-12866075 
A056360,코위버,129738319 ,78054641 ,-626178 ,129736248 ,78017266 ,-572869 
A276040,스코넥,21461156 ,5505015 ,-5933857 ,21635724 ,5406051 ,-5903798 
A246690,TS인베스트먼트,80436297 ,25244510 ,6771304 ,78421706 ,16320834 ,5273114 
A039020,이건홀딩스,197000995 ,457715657 ,-9394226 ,197996135 ,6562209 ,-8583717 
A024120,KB오토시스,108432596 ,208189216 ,-1555019 ,117316833 ,190203015 ,4041894 
A109820,진매트릭스,0 ,0 ,0 ,21299573 ,9352673 ,-1701360 
A114630,폴라리스우노,120626791 ,77017418 ,6371782 ,118301693 ,70831003 ,5061645 
A080520,오디텍,133555587 ,34171647 ,13538740 ,133557974 ,34171647 ,12125844 
A309930,오하임앤컴퍼니,0 ,0 ,0 ,31368701 ,44826561 ,2861862 
A419540,비스토스,0 ,0 ,0 ,19192084 ,22801162 ,1632537 
A085910,네오티스,51933995 ,58762194 ,-1925490 ,52294298 ,42073707 ,-369728 
A198940,한주라이트메탈,34524357 ,221989530 ,-14994562 ,40027403 ,215944592 ,-13151409 
A001840,이화공영,0 ,0 ,0 ,45035804 ,153458202 ,-2930820 
A109080,옵티시스,0 ,0 ,0 ,51918787 ,21302734 ,1210098 
A377330,이지트로닉스,54118733 ,43026705 ,-3051164 ,54118733 ,43026705 ,-3051164 
A153460,네이블,0 ,0 ,0 ,29919899 ,13751823 ,-1614003 
A045060,오공,111565921 ,160072103 ,9670563 ,78884460 ,56640924 ,3672960 
A138070,신진에스엠,76515776 ,59607221 ,3198954 ,76670639 ,45457399 ,3679514 
A036180,지더블유바이텍,41678337 ,43597033 ,-14452427 ,48502383 ,43669090 ,-10732574 
A049800,우진플라임,103934511 ,208518568 ,1644970 ,102970839 ,208272427 ,1503309 
A187220,디티앤씨,86506950 ,98649860 ,-15327003 ,68345372 ,42219537 ,-12909264 
A016250,SGC E&C,331077787 ,1714783415 ,-39006053 ,328107648 ,1709951677 ,-35792926 
A340810,씨유박스,17016853 ,0 ,0 ,17016853 ,13888374 ,-10511257 
A049830,승일,0 ,0 ,0 ,145488653 ,140320896 ,-198418 
A019770,서연탑메탈,86456849 ,173591724 ,9457662 ,87390370 ,173556278 ,7686914 
A318010,팜스빌,63783050 ,20212763 ,2749571 ,64243504 ,20176401 ,2721433 
A258610,케일럼,22842099 ,78530808 ,-48183153 ,31043348 ,16624432 ,-32571024 
A262840,아이퀘스트,45484342 ,39958154 ,2884207 ,45819533 ,15525487 ,2583955 
A023960,에쓰씨엔지니어링,38341782 ,126005847 ,-3785252 ,31516967 ,114052268 ,-6371136 
A291650,압타머사이언스,0 ,0 ,0 ,12993105 ,216065 ,-13477246 
A065170,비엘팜텍,31026869 ,20637909 ,-1392860 ,30280806 ,19831842 ,-8523236 
A322780,코퍼스코리아,51931226 ,42792349 ,-2795200 ,49792867 ,16658741 ,-5045003 
A009460,한창제지,0 ,0 ,0 ,91757193 ,287705060 ,-6375236 
A038620,위즈코프,80281729 ,68908423 ,769511 ,78268131 ,44818851 ,1416120 
A018680,서울제약,0 ,0 ,0 ,39156868 ,53351385 ,626046 
A083550,케이엠,127401296 ,127687455 ,-3764788 ,100913888 ,107748690 ,-6748753 
A263020,디케이앤디,68559302 ,90430158 ,8170748 ,44073094 ,35423241 ,3327026 
A012200,계양전기,117832309 ,386807993 ,-6887648 ,114969510 ,382975272 ,-5313793 
A290720,푸드나무,13215556 ,181427210 ,-24724015 ,26036798 ,139523202 ,-19731257 
A131100,티엔엔터테인먼트,0 ,0 ,0 ,63901251 ,147078867 ,-17882607 
A228340,동양파일,0 ,0 ,0 ,127999737 ,67020803 ,3406907 
A197140,디지캡,57300170 ,28101547 ,-1744812 ,55787902 ,16149845 ,-836780 
A058450,한주에이알티,18181683 ,11807039 ,-4676329 ,18149315 ,6402625 ,-4629821 
A448740,삼성스팩8호,0 ,0 ,0 ,44586625 ,0 ,956652 
A417180,핑거스토리,0 ,0 ,0 ,23894014 ,18382835 ,1309357 
A032580,피델릭스,0 ,0 ,0 ,49007997 ,49009554 ,-121443 
A082660,코스나인,32742972 ,9312730 ,-6474709 ,33002658 ,9312737 ,-6300632 
A006570,대림통상,69113386 ,146634819 ,-7293837 ,74604364 ,117246543 ,-8742937 
A090370,메타랩스,70397085 ,26177632 ,-8927250 ,70582992 ,6194750 ,-5546866 
A024940,PN풍년,48449401 ,54653424 ,2176628 ,48598090 ,54147313 ,2171210 
A290120,DH오토리드,89409108 ,241206198 ,-7371000 ,69685214 ,176831067 ,-6893038 
A036690,코맥스,40307067 ,137591223 ,-7613542 ,40307067 ,134099454 ,-7613542 
A153490,우리이앤엘,85279960 ,151119062 ,8607223 ,87412129 ,153330616 ,3402433 
A033250,체시스,34714090 ,91040082 ,7525532 ,35313933 ,54833790 ,7165238 
A222980,한국맥널티,34276011 ,82967129 ,-2441129 ,39258987 ,47132333 ,-150940 
A012280,영화금속,0 ,0 ,0 ,68228525 ,288700488 ,8269533 
A007770,한일화학,108300640 ,116971761 ,-7240991 ,113000044 ,98471524 ,-6795679 
A013810,스페코,45008596 ,19954090 ,-2561037 ,46135951 ,19518547 ,-303233 
A208640,썸에이지,25231878 ,13882393 ,-12291358 ,25838250 ,9374662 ,-12026823 
A032960,동일기연,65394563 ,25014347 ,1371275 ,68570189 ,24718189 ,1763961 
A038950,파인디지털,93060807 ,81836313 ,772374 ,90087615 ,70786938 ,2204826 
A222420,쎄노텍,0 ,0 ,0 ,36358584 ,28075987 ,-5934514 
A361670,삼영에스앤씨,0 ,0 ,0 ,23039892 ,11441202 ,-2752181 
A018700,바른손,41874912 ,61865443 ,-15536790 ,41719257 ,58662506 ,-16497893 
A046310,백금T&A,62858114 ,166444844 ,10286969 ,40858634 ,91480978 ,4181184 
A340440,세림B&G,0 ,0 ,0 ,34063739 ,59952182 ,4013352 
A353190,휴럼,38730465 ,94655682 ,2733011 ,36931432 ,71630935 ,1540974 
A065370,위세아이텍,31894234 ,27809834 ,-2230465 ,32124616 ,26663858 ,-2092556 
A034940,조아제약,39466693 ,62263863 ,-12211609 ,40766075 ,60682446 ,-11513422 
A051780,큐로홀딩스,30761885 ,81984395 ,-9484719 ,31193399 ,74970848 ,-10561880 
A072130,유엔젤,54799897 ,43272654 ,1864595 ,53343987 ,42684229 ,2257761 
A111870,KH 미래물산,94992166 ,8380231 ,10168701 ,78784903 ,8380231 ,-32694495 
A900310,컬러레이,253924755 ,47000525 ,3329200 ,0 ,0 ,0 
A187270,신화콘텍,62416086 ,52492499 ,5005306 ,62176977 ,47633046 ,7927699 
A130500,GH신소재,80210606 ,87844899 ,2693640 ,70688310 ,66368854 ,1211042 
A090150,아이윈,42301393 ,110088657 ,-34781548 ,41602733 ,106645245 ,-34331587 
A010770,평화홀딩스,102285075 ,808565117 ,2369693 ,124816050 ,16605766 ,19919802 
A021040,대호특수강,0 ,0 ,0 ,51795559 ,303837957 ,782652 
A045340,토탈소프트,0 ,0 ,0 ,22810295 ,16809027 ,4196964 
A048470,대동스틸,0 ,0 ,0 ,71695281 ,136747399 ,-2257955 
A267790,배럴,39689924 ,61393441 ,5289732 ,39689924 ,61586248 ,5289732 
A025880,케이씨피드,66755166 ,96767154 ,7299484 ,64833867 ,96860893 ,6166235 
A003680,한성기업,0 ,0 ,0 ,52834320 ,330023753 ,3058908 
A435620,하나금융25호스팩,0 ,0 ,0 ,43537377 ,0 ,1191259 
A192390,윈하이텍,72119950 ,150248785 ,7320923 ,72119950 ,150246765 ,7009550 
A210120,빅텐츠,0 ,0 ,0 ,23134354 ,0 ,0 
A010280,쌍용정보통신,62521006 ,353462190 ,638637 ,67539890 ,245909622 ,5438914 
A078590,휴림에이텍,0 ,0 ,0 ,44730917 ,69182430 ,8392670 
A036000,예림당,134117489 ,17618088 ,8740127 ,119706117 ,12272067 ,1063260 
A051390,YW,78911631 ,28228378 ,5377300 ,78921710 ,28228378 ,5595013 
A221800,유투바이오,0 ,0 ,0 ,37267838 ,0 ,0 
A065060,지엔코,45712819 ,149115259 ,-5300808 ,47503724 ,87562074 ,-5592748 
A089150,케이씨티,0 ,0 ,0 ,33291154 ,16643375 ,1310686 
A032800,판타지오,40931803 ,40081061 ,-16828859 ,42072120 ,40047495 ,-16369698 
A199730,바이오인프라,0 ,0 ,0 ,29865535 ,29026527 ,1186160 
A060230,소니드,101802529 ,56918001 ,-39346755 ,108480586 ,34665023 ,-32095870 
A317120,라닉스,8809599 ,10072289 ,-6335247 ,8865581 ,10072289 ,-6322157 
A900270,헝셩그룹,326223803 ,114633019 ,282668 ,0 ,0 ,0 
A303360,프로티아,0 ,0 ,0 ,23787079 ,8809687 ,684094 
A208860,엔지스테크널러지,0 ,0 ,0 ,8358869 ,6361004 ,-4120108 
A002820,SUN&L,232983637 ,411154822 ,-153968770 ,223669284 ,218880417 ,-161613057 
A169330,엠브레인,28437843 ,53990636 ,3201047 ,23257902 ,39789585 ,2081837 
A032750,삼진,93713273 ,150598129 ,-1602781 ,93600102 ,139500836 ,5565583 
A065500,오리엔트정공,38621283 ,167351090 ,-5554894 ,35630750 ,134003416 ,-6201931 
A332370,아이디피,54107868 ,36216397 ,5768914 ,54107868 ,31639090 ,5768914 
A052460,아이크래프트,39823375 ,158810819 ,8505233 ,36859930 ,136698627 ,7797126 
A221840,하이즈항공,48002768 ,85274330 ,-8440097 ,45917988 ,56206398 ,-9369087 
A290520,신도기연,58627065 ,18438102 ,-3336530 ,58453364 ,18178888 ,-3267064 
A148780,비큐AI,0 ,0 ,0 ,12351011 ,17495010 ,1287619 
A023150,MH에탄올,68259522 ,103938487 ,5087568 ,66987076 ,54835459 ,7621223 
A247660,나노씨엠에스,0 ,0 ,0 ,27003329 ,5467474 ,-3718427 
A067010,이씨에스,0 ,0 ,0 ,0 ,0 ,0 
A252500,세화피앤씨,0 ,0 ,0 ,38661993 ,40640869 ,2375280 
A006050,국영지앤엠,0 ,0 ,0 ,47884989 ,76974569 ,589243 
A229000,젠큐릭스,14123960 ,2897084 ,-16357353 ,12593907 ,2861393 ,-17022476 
A312610,에이에프더블류,0 ,0 ,0 ,62002284 ,10991154 ,-3127816 
A289010,아이스크림에듀,40938722 ,113694586 ,-17161508 ,41123903 ,113694586 ,-16983654 
A131220,대한과학,38821702 ,72387831 ,3734145 ,37208320 ,47078158 ,3089715 
A002290,삼일기업공사,0 ,0 ,0 ,63912683 ,85744904 ,3706408 
A099410,동방선기,0 ,0 ,0 ,35959582 ,26085609 ,4340482 
A000760,이화산업,135464886 ,47879457 ,-1603200 ,68778977 ,37607677 ,-1926023 
